State,District,Year,Quarter,Transaction_Count,Transaction_Amount
Odisha,Cuttack District,2023,4,62618931,"? 82,349,730,773.00"
Puducherry,Karaikal District,2023,4,1035463,"? 1,560,626,471.00"
Puducherry,Puducherry District,2023,4,10314854,"? 12,942,285,294.00"
Puducherry,Yanam District,2023,4,1317482,"? 2,091,174,312.00"
Puducherry,Mahe District,2023,4,318364,"? 430,424,473.00"
Punjab,Shahid Bhagat Singh Nagar District,2023,4,1123770,"? 2,021,751,538.00"
Punjab,Fazilka District,2023,4,5456891,"? 10,527,432,082.00"
Punjab,Barnala District,2023,4,1284800,"? 2,602,695,575.00"
Punjab,Mansa District,2023,4,1334612,"? 2,878,010,722.00"
Punjab,Ludhiana District,2023,4,29131325,"? 45,277,102,986.00"
Punjab,Sri Muktsar Sahib District,2023,4,2045694,"? 4,151,197,290.00"
Punjab,Patiala District,2023,4,8999714,"? 15,616,650,177.00"
Punjab,Pathankot District,2023,4,4549073,"? 7,819,150,106.00"
Punjab,Fatehgarh Sahib District,2023,4,2845045,"? 4,084,017,108.00"
Punjab,Rupnagar District,2023,4,2930134,"? 4,530,666,398.00"
Punjab,Tarn Taran District,2023,4,3037536,"? 7,777,824,182.00"
Punjab,Sas Nagar District,2023,4,25135447,"? 27,479,968,336.00"
Punjab,Sangrur District,2023,4,4019832,"? 8,192,226,833.00"
Punjab,Jalandhar District,2023,4,10055008,"? 16,663,883,512.00"
Punjab,Bathinda District,2023,4,6390967,"? 10,839,611,189.00"
Punjab,Kapurthala District,2023,4,6930286,"? 6,648,655,548.00"
Punjab,Firozepur District,2023,4,2984805,"? 5,895,244,377.00"
Punjab,Gurdaspur District,2023,4,4299685,"? 9,265,478,448.00"
Punjab,Amritsar District,2023,4,11560351,"? 23,067,243,188.00"
Punjab,Faridkot District,2023,4,1651401,"? 3,362,136,822.00"
Punjab,Hoshiarpur District,2023,4,4336445,"? 7,936,122,207.00"
Punjab,Moga District,2023,4,2126174,"? 4,502,393,541.00"
Rajasthan,Pali District,2023,4,23765724,"? 39,499,863,348.00"
Rajasthan,Ganganagar District,2023,4,33349928,"? 54,608,857,347.00"
Rajasthan,Churu District,2023,4,24325629,"? 46,468,173,780.00"
Rajasthan,Jaipur District,2023,4,364600665,"? 506,659,281,364.00"
Rajasthan,Baran District,2023,4,11593460,"? 16,625,096,523.00"
Rajasthan,Bhilwara District,2023,4,58968074,"? 91,538,306,045.00"
Rajasthan,Banswara District,2023,4,9386810,"? 13,188,656,202.00"
Rajasthan,Dungarpur District,2023,4,5723390,"? 8,927,270,728.00"
Rajasthan,Tonk District,2023,4,23295576,"? 32,094,327,439.00"
Rajasthan,Jodhpur District,2023,4,80099069,"? 137,799,775,489.00"
Rajasthan,Karauli District,2023,4,18139937,"? 24,770,678,505.00"
Rajasthan,Udaipur District,2023,4,39752805,"? 54,390,693,651.00"
Rajasthan,Dausa District,2023,4,32972149,"? 44,725,523,713.00"
Rajasthan,Nagaur District,2023,4,43666154,"? 86,407,438,554.00"
Rajasthan,Bharatpur District,2023,4,29912437,"? 42,558,169,003.00"
Rajasthan,Barmer District,2023,4,39465333,"? 67,901,461,228.00"
Rajasthan,Ajmer District,2023,4,61677455,"? 104,211,118,247.00"
Rajasthan,Chittorgarh District,2023,4,24616512,"? 38,348,336,002.00"
Rajasthan,Hanumangarh District,2023,4,21660380,"? 39,699,301,894.00"
Rajasthan,Pratapgarh District,2023,4,6799162,"? 9,580,649,958.00"
Rajasthan,Sawai Madhopur District,2023,4,21823882,"? 28,519,511,276.00"
Rajasthan,Jalore District,2023,4,15840414,"? 32,199,721,125.00"
Rajasthan,Bikaner District,2023,4,39033903,"? 65,004,740,509.00"
Rajasthan,Sikar District,2023,4,54855504,"? 99,274,410,685.00"
Rajasthan,Dholpur District,2023,4,12508871,"? 19,234,926,747.00"
Rajasthan,Sirohi District,2023,4,11048743,"? 17,125,274,885.00"
Rajasthan,Rajsamand District,2023,4,13804779,"? 21,964,936,888.00"
Rajasthan,Jaisalmer District,2023,4,16582346,"? 27,053,067,019.00"
Rajasthan,Bundi District,2023,4,15033283,"? 20,027,131,090.00"
Rajasthan,Jhalawar District,2023,4,16678568,"? 24,152,295,586.00"
Rajasthan,Alwar District,2023,4,90398765,"? 122,187,805,239.00"
Rajasthan,Kota District,2023,4,54374028,"? 67,851,721,970.00"
Rajasthan,Jhunjhunu District,2023,4,33718419,"? 61,781,085,762.00"
Sikkim,South District,2023,4,992717,"? 1,473,748,906.00"
Sikkim,West District,2023,4,559933,"? 1,099,388,405.00"
Sikkim,East District,2023,4,2941915,"? 5,169,011,224.00"
Sikkim,North District,2023,4,362759,"? 848,459,936.00"
Tamil Nadu,Tiruchirappalli District,2023,4,13546386,"? 23,130,655,906.00"
Tamil Nadu,Ramanathapuram District,2023,4,4196969,"? 8,083,975,191.00"
Tamil Nadu,Krishnagiri District,2023,4,38716127,"? 58,128,403,055.00"
Tamil Nadu,Cuddalore District,2023,4,10061731,"? 15,883,322,354.00"
Tamil Nadu,Kancheepuram District,2023,4,35825274,"? 42,324,947,809.00"
Tamil Nadu,Tiruppur District,2023,4,33312329,"? 40,204,687,126.00"
Tamil Nadu,Dharmapuri District,2023,4,15564980,"? 28,313,365,775.00"
Tamil Nadu,Thoothukkudi District,2023,4,6834131,"? 10,944,724,787.00"
Tamil Nadu,Thanjavur District,2023,4,7754898,"? 13,817,285,904.00"
Tamil Nadu,Madurai District,2023,4,16710432,"? 30,065,725,377.00"
Tamil Nadu,Tiruvannamalai District,2023,4,11492348,"? 18,827,186,868.00"
Tamil Nadu,Salem District,2023,4,25568703,"? 44,455,006,086.00"
Tamil Nadu,Nagapattinam District,2023,4,4347694,"? 7,311,122,645.00"
Tamil Nadu,Tirupathur District,2023,4,11031298,"? 17,300,586,537.00"
Tamil Nadu,Ariyalur District,2023,4,2549994,"? 4,367,171,700.00"
Tamil Nadu,Chennai District,2023,4,63203856,"? 84,462,859,933.00"
Tamil Nadu,The Nilgiris District,2023,4,4771052,"? 7,116,857,808.00"
Tamil Nadu,Erode District,2023,4,13962707,"? 21,465,887,465.00"
Tamil Nadu,Karur District,2023,4,5262117,"? 9,003,387,087.00"
Tamil Nadu,Kallakkurichi District,2023,4,7645944,"? 12,732,566,595.00"
Tamil Nadu,Viluppuram District,2023,4,7398695,"? 11,207,312,466.00"
Tamil Nadu,Pudukkottai District,2023,4,4683297,"? 8,939,368,761.00"
Tamil Nadu,Perambalur District,2023,4,2474062,"? 4,197,994,109.00"
Tamil Nadu,Coimbatore District,2023,4,49610094,"? 62,771,942,615.00"
Tamil Nadu,Virudhunagar District,2023,4,7127952,"? 12,454,054,001.00"
Tamil Nadu,Dindigul District,2023,4,12332967,"? 21,838,011,929.00"
Tamil Nadu,Sivaganga District,2023,4,4911741,"? 9,224,527,364.00"
Tamil Nadu,Tenkasi District,2023,4,4144695,"? 7,786,677,432.00"
Tamil Nadu,Chengalpattu District,2023,4,56593183,"? 66,002,471,552.00"
Tamil Nadu,Kanniyakumari District,2023,4,8165186,"? 15,240,413,516.00"
Tamil Nadu,Tirunelveli District,2023,4,7655361,"? 12,403,415,471.00"
Tamil Nadu,Thiruvallur District,2023,4,55046227,"? 74,196,249,957.00"
Tamil Nadu,Theni District,2023,4,6549554,"? 12,110,551,574.00"
Tamil Nadu,Ranipet District,2023,4,7743655,"? 11,977,580,131.00"
Tamil Nadu,Namakkal District,2023,4,10249122,"? 18,022,602,038.00"
Tamil Nadu,Vellore District,2023,4,13634855,"? 21,428,316,822.00"
Tamil Nadu,Thiruvarur District,2023,4,2801765,"? 5,129,449,259.00"
Telangana,Narayanpet District,2023,4,8633391,"? 17,028,938,556.00"
Telangana,Nalgonda District,2023,4,51511022,"? 97,170,343,461.00"
Telangana,Jangaon District,2023,4,17087143,"? 31,608,229,273.00"
Telangana,Bhadradri Kothagudem District,2023,4,33075338,"? 56,202,802,836.00"
Telangana,Warangal Rural District,2023,4,16122643,"? 28,084,276,823.00"
Telangana,Kumuram Bheem Asifabad District,2023,4,8659007,"? 12,409,526,929.00"
Telangana,Nizamabad District,2023,4,43071426,"? 88,928,491,816.00"
Telangana,Adilabad District,2023,4,12424951,"? 19,675,009,766.00"
Telangana,Rajanna Sircilla District,2023,4,14910772,"? 29,238,386,038.00"
Telangana,Nagarkurnool District,2023,4,23146650,"? 42,830,716,592.00"
Telangana,Peddapalle District,2023,4,27564769,"? 46,445,316,687.00"
Telangana,Nirmal District,2023,4,14040450,"? 28,057,511,402.00"
Telangana,Mahabubabad District,2023,4,16067938,"? 26,974,493,007.00"
Telangana,Sangareddy District,2023,4,96204412,"? 142,932,848,259.00"
Telangana,Wanaparthy District,2023,4,12672875,"? 23,335,949,819.00"
Telangana,Vikarabad District,2023,4,19695272,"? 31,360,648,755.00"
Telangana,Jagtial District,2023,4,22331060,"? 47,715,073,319.00"
Telangana,Yadadri Bhuvanagiri District,2023,4,28984449,"? 53,121,750,784.00"
Telangana,Medak District,2023,4,17837494,"? 30,550,788,297.00"
Telangana,Mahbubnagar District,2023,4,28894213,"? 48,389,126,301.00"
Telangana,Jaya Shankar Bhalupally District,2023,4,10770866,"? 18,993,363,140.00"
Telangana,Warangal Urban District,2023,4,64109092,"? 110,672,394,295.00"
Telangana,Rangareddy District,2023,4,460487052,"? 647,241,284,036.00"
Telangana,Hyderabad District,2023,4,388720083,"? 532,414,580,487.00"
Telangana,Suryapet District,2023,4,30560826,"? 57,848,621,131.00"
Telangana,Jogulamba Gadwal District,2023,4,13040977,"? 23,690,559,475.00"
Telangana,Kamareddy District,2023,4,20414647,"? 38,943,814,040.00"
Telangana,Mulugu District,2023,4,6508465,"? 11,297,924,794.00"
Telangana,Medchal Malkajgiri District,2023,4,362103399,"? 502,048,775,975.00"
Telangana,Karimnagar District,2023,4,43037506,"? 78,614,458,394.00"
Telangana,Mancherial District,2023,4,28993967,"? 48,694,637,043.00"
Telangana,Siddipet District,2023,4,34702592,"? 64,665,935,653.00"
Telangana,Khammam District,2023,4,44437431,"? 79,230,897,582.00"
Tripura,Unakoti District,2023,4,586144,"? 970,872,239.00"
Tripura,Khowai District,2023,4,441339,"? 804,707,070.00"
Tripura,Sepahijala District,2023,4,849428,"? 1,725,949,129.00"
Tripura,North Tripura District,2023,4,1337292,"? 2,282,730,510.00"
Tripura,Dhalai District,2023,4,788225,"? 1,346,449,561.00"
Tripura,South Tripura District,2023,4,851971,"? 1,599,545,837.00"
Tripura,Gomati District,2023,4,763260,"? 1,320,512,014.00"
Tripura,West Tripura District,2023,4,4523251,"? 6,769,130,434.00"
Uttar Pradesh,Amethi District,2023,4,9696880,"? 15,771,178,705.00"
Uttar Pradesh,Siddharthnagar District,2023,4,13077059,"? 22,514,436,041.00"
Uttar Pradesh,Auraiya District,2023,4,8132187,"? 12,836,841,890.00"
Uttar Pradesh,Sambhal District,2023,4,12186917,"? 21,189,163,904.00"
Uttar Pradesh,Kanpur Nagar District,2023,4,40739887,"? 63,027,281,450.00"
Uttar Pradesh,Aligarh District,2023,4,34908018,"? 50,560,955,573.00"
Uttar Pradesh,Mahoba District,2023,4,5153363,"? 7,464,755,157.00"
Uttar Pradesh,Lucknow District,2023,4,94286078,"? 116,432,620,092.00"
Uttar Pradesh,Sant Kabeer Nagar District,2023,4,7908428,"? 14,282,806,448.00"
Uttar Pradesh,Hathras District,2023,4,10806028,"? 16,568,240,906.00"
Uttar Pradesh,Budaun District,2023,4,12153228,"? 19,774,378,337.00"
Uttar Pradesh,Moradabad District,2023,4,25427576,"? 43,244,485,670.00"
Uttar Pradesh,Kushinagar District,2023,4,24836644,"? 39,511,251,976.00"
Uttar Pradesh,Baghpat District,2023,4,12414463,"? 18,514,024,558.00"
Uttar Pradesh,Shahjahanpur District,2023,4,10472991,"? 17,975,894,063.00"
Uttar Pradesh,Muzaffarnagar District,2023,4,24571235,"? 37,726,739,415.00"
Uttar Pradesh,Ambedkar Nagar District,2023,4,10948053,"? 17,413,003,948.00"
Uttar Pradesh,Bahraich District,2023,4,9700133,"? 16,306,416,557.00"
Uttar Pradesh,Jalaun District,2023,4,10854240,"? 17,235,016,349.00"
Uttar Pradesh,Rampur District,2023,4,13278999,"? 23,584,089,509.00"
Uttar Pradesh,Ballia District,2023,4,20688105,"? 31,934,876,924.00"
Uttar Pradesh,Shravasti District,2023,4,2084142,"? 3,426,405,218.00"
Uttar Pradesh,Kasganj District,2023,4,6970110,"? 10,507,819,738.00"
Uttar Pradesh,Varanasi District,2023,4,41191261,"? 61,044,459,325.00"
Uttar Pradesh,Gautam Buddha Nagar District,2023,4,192419424,"? 180,306,500,632.00"
Uttar Pradesh,Basti District,2023,4,13984275,"? 23,458,570,437.00"
Uttar Pradesh,Shamli District,2023,4,11998267,"? 18,158,601,136.00"
Uttar Pradesh,Maharajganj District,2023,4,12669842,"? 20,539,065,105.00"
Uttar Pradesh,Etawah District,2023,4,11558956,"? 17,852,700,582.00"
Uttar Pradesh,Etah District,2023,4,10226321,"? 15,470,618,986.00"
Uttar Pradesh,Banda District,2023,4,5808516,"? 9,384,721,916.00"
Uttar Pradesh,Bijnor District,2023,4,19613780,"? 32,636,931,617.00"
Uttar Pradesh,Hardoi District,2023,4,10301438,"? 17,360,012,414.00"
Uttar Pradesh,Balrampur District,2023,4,7132498,"? 11,263,677,464.00"
Uttar Pradesh,Amroha District,2023,4,15101323,"? 24,895,677,439.00"
Uttar Pradesh,Pilibhit District,2023,4,7830821,"? 12,881,923,897.00"
Uttar Pradesh,Mainpuri District,2023,4,12272809,"? 18,240,760,527.00"
Uttar Pradesh,Kanpur Dehat District,2023,4,7980255,"? 14,021,024,806.00"
Uttar Pradesh,Jaunpur District,2023,4,22374909,"? 35,394,101,352.00"
Uttar Pradesh,Kaushambi District,2023,4,4514683,"? 8,259,669,056.00"
Uttar Pradesh,Hapur District,2023,4,16521483,"? 23,322,548,391.00"
Uttar Pradesh,Hamirpur District,2023,4,5565830,"? 8,981,183,053.00"
Uttar Pradesh,Meerut District,2023,4,39690199,"? 61,931,474,558.00"
Uttar Pradesh,Mathura District,2023,4,36556146,"? 52,304,594,604.00"
Uttar Pradesh,Chitrakoot District,2023,4,3719150,"? 6,243,577,459.00"
Uttar Pradesh,Lalitpur District,2023,4,8321383,"? 10,861,672,246.00"
Uttar Pradesh,Mau District,2023,4,12417948,"? 18,051,271,948.00"
Uttar Pradesh,Mirzapur District,2023,4,10566225,"? 17,522,089,461.00"
Uttar Pradesh,Bulandshahr District,2023,4,30419198,"? 43,028,193,777.00"
Uttar Pradesh,Gonda District,2023,4,13427355,"? 22,791,849,037.00"
Uttar Pradesh,Jhansi District,2023,4,23181649,"? 36,520,281,325.00"
Uttar Pradesh,Chandauli District,2023,4,11521681,"? 17,789,244,404.00"
Uttar Pradesh,Bhadohi District,2023,4,6344717,"? 9,028,359,640.00"
Uttar Pradesh,Pratapgarh District,2023,4,14239019,"? 21,950,773,948.00"
Uttar Pradesh,Saharanpur District,2023,4,33061307,"? 52,345,972,335.00"
Uttar Pradesh,Bara Banki District,2023,4,12159311,"? 18,110,232,551.00"
Uttar Pradesh,Bareilly District,2023,4,31014139,"? 51,363,264,728.00"
Uttar Pradesh,Sitapur District,2023,4,10629781,"? 16,830,232,878.00"
Uttar Pradesh,Sultanpur District,2023,4,11521236,"? 17,699,097,404.00"
Uttar Pradesh,Agra District,2023,4,47863910,"? 73,637,151,813.00"
Uttar Pradesh,Fatehpur District,2023,4,7377256,"? 13,262,586,384.00"
Uttar Pradesh,Rae Bareli District,2023,4,9092299,"? 14,811,424,845.00"
Uttar Pradesh,Firozabad District,2023,4,17591181,"? 26,864,128,768.00"
Uttar Pradesh,Kheri District,2023,4,12848818,"? 18,776,847,381.00"
Uttar Pradesh,Gorakhpur District,2023,4,35512032,"? 56,620,739,017.00"
Uttar Pradesh,Unnao District,2023,4,8738927,"? 14,830,557,684.00"
Uttar Pradesh,Prayagraj District,2023,4,52219466,"? 66,103,195,627.00"
Uttar Pradesh,Sonbhadra District,2023,4,14696438,"? 21,329,005,444.00"
Uttar Pradesh,Ghazipur District,2023,4,20814351,"? 32,313,115,880.00"
Uttar Pradesh,Farrukhabad District,2023,4,10361848,"? 15,192,017,305.00"
Uttar Pradesh,Kannauj District,2023,4,8742307,"? 13,013,838,319.00"
Uttar Pradesh,Azamgarh District,2023,4,24396854,"? 37,905,479,186.00"
Uttar Pradesh,Ayodhya District,2023,4,15676563,"? 24,734,208,644.00"
Uttar Pradesh,Deoria District,2023,4,21990611,"? 32,552,511,648.00"
Uttar Pradesh,Ghaziabad District,2023,4,99630622,"? 129,846,740,841.00"
Uttarakhand,Bageshwar District,2023,4,784103,"? 1,054,498,578.00"
Uttarakhand,Udham Singh Nagar District,2023,4,21410120,"? 28,068,932,760.00"
Uttarakhand,Haridwar District,2023,4,28637960,"? 36,736,177,867.00"
Uttarakhand,Champawat District,2023,4,1140896,"? 1,669,257,641.00"
Uttarakhand,Nainital District,2023,4,10021918,"? 13,092,884,973.00"
Uttarakhand,Dehradun District,2023,4,39924330,"? 45,527,971,116.00"
Uttarakhand,Chamoli District,2023,4,1829681,"? 2,641,361,200.00"
Uttarakhand,Almora District,2023,4,2132117,"? 2,880,351,271.00"
Uttarakhand,Uttarkashi District,2023,4,1280636,"? 1,873,135,253.00"
Uttarakhand,Pithoragarh District,2023,4,1905720,"? 2,679,789,715.00"
Uttarakhand,Rudraprayag District,2023,4,1556978,"? 2,445,583,289.00"
Uttarakhand,Pauri Garhwal District,2023,4,4056147,"? 5,117,131,019.00"
Uttarakhand,Tehri Garhwal District,2023,4,3390834,"? 4,296,372,580.00"
West Bengal,South Twenty Four Parganas District,2023,4,46005273,"? 84,336,068,028.00"
West Bengal,Purba Bardhaman District,2023,4,25307278,"? 46,222,754,762.00"
West Bengal,Uttar Dinajpur District,2023,4,20875132,"? 39,402,567,832.00"
West Bengal,Kalimpong District,2023,4,1020977,"? 1,773,275,202.00"
West Bengal,Murshidabad District,2023,4,50879757,"? 105,157,575,181.00"
West Bengal,Paschim Medinipur District,2023,4,35655256,"? 59,683,038,663.00"
West Bengal,Dakshin Dinajpur District,2023,4,7166857,"? 13,485,333,009.00"
West Bengal,Jalpaiguri District,2023,4,12000864,"? 18,745,844,513.00"
West Bengal,Purulia District,2023,4,15423000,"? 17,556,222,940.00"
West Bengal,North Twenty Four Parganas District,2023,4,128343164,"? 186,466,249,070.00"
West Bengal,Bankura District,2023,4,16137559,"? 25,680,272,158.00"
West Bengal,Jhargram District,2023,4,4442766,"? 6,518,245,508.00"
West Bengal,Howrah District,2023,4,36819833,"? 66,863,193,097.00"
West Bengal,Hooghly District,2023,4,36891845,"? 64,164,679,961.00"
West Bengal,Kolkata District,2023,4,89301671,"? 144,473,684,080.00"
West Bengal,Koch Bihar District,2023,4,18739153,"? 27,323,770,490.00"
West Bengal,Alipurduar District,2023,4,8527730,"? 13,961,721,747.00"
West Bengal,Paschim Bardhaman District,2023,4,35429318,"? 49,952,764,850.00"
West Bengal,Nadia District,2023,4,36242432,"? 68,795,681,276.00"
West Bengal,Birbhum District,2023,4,20708496,"? 36,904,986,734.00"
West Bengal,Purba Medinipur District,2023,4,40572042,"? 79,819,903,794.00"
West Bengal,Maldah District,2023,4,34654950,"? 64,167,285,922.00"
West Bengal,Darjiling District,2023,4,16807885,"? 27,939,857,261.00"
Andaman & Nicobar Islands,North And Middle Andaman District,2024,4,411230,"? 759,100,984.00"
Andaman & Nicobar Islands,South Andaman District,2024,4,5419850,"? 7,760,167,334.00"
Andaman & Nicobar Islands,Nicobar District,2024,4,232820,"? 401,676,455.00"
Andhra Pradesh,East Godavari District,2024,4,96791979,"? 147,921,011,637.00"
Andhra Pradesh,Srikakulam District,2024,4,68020232,"? 104,655,474,413.00"
Andhra Pradesh,Visakhapatnam District,2024,4,229565019,"? 302,371,361,659.00"
Andhra Pradesh,Sri Potti Sriramulu Nellore District,2024,4,114316424,"? 182,545,036,925.00"
Andhra Pradesh,Kurnool District,2024,4,84094067,"? 125,400,553,798.00"
Andhra Pradesh,Guntur District,2024,4,139286726,"? 201,755,300,053.00"
Andhra Pradesh,Krishna District,2024,4,59157277,"? 87,816,112,495.00"
Andhra Pradesh,Annamayya District,2024,4,67565763,"? 115,547,782,003.00"
Andhra Pradesh,Ananthapuramu District,2024,4,100670947,"? 151,922,187,881.00"
Andhra Pradesh,Vizianagaram District,2024,4,68941987,"? 103,240,952,250.00"
Andhra Pradesh,Tirupati District,2024,4,159672169,"? 217,180,680,249.00"
Andhra Pradesh,Alluri Sitharama Raju District,2024,4,16328675,"? 22,054,853,299.00"
Andhra Pradesh,Nandyal District,2024,4,65846099,"? 107,236,824,037.00"
Andhra Pradesh,Sri Sathyasai District,2024,4,59833855,"? 91,086,871,790.00"
Andhra Pradesh,Palnadu District,2024,4,68725562,"? 111,366,598,419.00"
Andhra Pradesh,Prakasam District,2024,4,90937455,"? 149,042,387,778.00"
Andhra Pradesh,Parvathipuram Manyam District,2024,4,17808047,"? 29,400,489,754.00"
Andhra Pradesh,Dr Br Ambedkar Konaseema District,2024,4,59479299,"? 92,702,253,484.00"
Andhra Pradesh,Bapatla District,2024,4,50922968,"? 79,581,355,819.00"
Andhra Pradesh,Ntr District,2024,4,171465537,"? 247,316,521,377.00"
Andhra Pradesh,Kakinada District,2024,4,106856932,"? 150,518,386,058.00"
Andhra Pradesh,Anakapalli District,2024,4,68465689,"? 101,420,705,724.00"
Andhra Pradesh,Ysr District,2024,4,87733584,"? 154,462,449,389.00"
Andhra Pradesh,West Godavari District,2024,4,80979438,"? 126,425,425,232.00"
Andhra Pradesh,Eluru District,2024,4,92216645,"? 140,703,076,456.00"
Andhra Pradesh,Chittoor District,2024,4,70763169,"? 108,340,916,987.00"
Arunachal Pradesh,Lower Subansiri District,2024,4,1023776,"? 1,321,086,015.00"
Arunachal Pradesh,Tirap District,2024,4,552174,"? 759,347,661.00"
Arunachal Pradesh,Papum Pare District,2024,4,2419497,"? 2,645,782,108.00"
Arunachal Pradesh,Anjaw District,2024,4,274453,"? 503,425,028.00"
Arunachal Pradesh,Lower Siang District,2024,4,376722,"? 517,668,433.00"
Arunachal Pradesh,Dibang Valley District,2024,4,152005,"? 227,818,792.00"
Arunachal Pradesh,West Kameng District,2024,4,2107524,"? 3,219,015,374.00"
Arunachal Pradesh,Shi Yomi District,2024,4,70842,"? 222,983,839.00"
Arunachal Pradesh,East Kameng District,2024,4,684487,"? 899,855,147.00"
Arunachal Pradesh,Lohit District,2024,4,1024425,"? 1,233,068,373.00"
Arunachal Pradesh,Lepa Rada District,2024,4,351077,"? 473,147,394.00"
Arunachal Pradesh,Lower Dibang Valley District,2024,4,785220,"? 1,038,509,731.00"
Arunachal Pradesh,Longding District,2024,4,353251,"? 496,519,994.00"
